creator_id,performance_month,uploads,views,watch_hours,new_subscribers
CR0247,2025-12,0,0,0.0,0
CR0248,2025-01,6,13548,932.2,163
CR0248,2025-02,2,19566,2103.4,206
CR0248,2025-03,0,0,0.0,0
CR0248,2025-04,4,15456,1387.4,70
CR0248,2025-05,2,16081,1769.5,192
CR0248,2025-06,0,0,0.0,0
CR0248,2025-07,5,15525,1398.3,91
CR0248,2025-08,0,0,0.0,0
CR0248,2025-09,1,17116,2092.7,194
CR0248,2025-10,4,16378,1050.9,228
CR0248,2025-11,4,22000,2170.4,203
CR0248,2025-12,2,19408,1691.2,161
CR0249,2025-01,2,20091,1435.9,183
CR0249,2025-02,1,51996,5379.2,353
CR0249,2025-03,6,23305,1937.7,279
CR0249,2025-04,3,31290,2637.9,210
CR0249,2025-05,0,0,0.0,0
CR0249,2025-06,0,0,0.0,0
CR0249,2025-07,2,21985,3104.8,268
CR0249,2025-08,2,29450,2899.3,428
CR0249,2025-09,4,25298,2815.7,282
CR0249,2025-10,2,23099,2522.0,152
CR0249,2025-11,2,24969,2441.7,302
CR0249,2025-12,0,0,0.0,0
CR0250,2025-01,7,10035,1176.1,97
CR0250,2025-02,6,18442,1692.2,249
CR0250,2025-03,0,0,0.0,0
CR0250,2025-04,5,16769,1128.6,185
CR0250,2025-05,0,0,0.0,0
CR0250,2025-06,2,9320,1318.3,125
CR0250,2025-07,2,16043,1004.1,161
CR0250,2025-08,1,19460,2343.0,174
CR0250,2025-09,3,16854,1017.7,149
CR0250,2025-10,4,21862,2736.1,247
CR0250,2025-11,0,0,0.0,0
CR0250,2025-12,3,19103,2289.5,277
CR0251,2025-01,6,264010,27791.6,1669
CR0251,2025-02,10,513587,30163.8,6630
CR0251,2025-03,6,438436,32967.8,6482
CR0251,2025-04,5,406733,59297.5,5186
CR0251,2025-05,3,714815,44896.7,9494
CR0251,2025-06,10,386705,48443.6,3259
CR0251,2025-07,0,0,0.0,0
CR0251,2025-08,8,587800,82582.8,5222
CR0251,2025-09,9,408532,46557.1,5840
CR0251,2025-10,5,379483,30795.6,5110
CR0251,2025-11,8,459261,39486.0,6201
CR0251,2025-12,11,508133,52516.9,5404
CR0252,2025-01,4,162634,23385.4,2177
CR0252,2025-02,8,256281,33941.8,1186
CR0252,2025-03,10,168252,24301.8,866
CR0252,2025-04,6,156235,22212.5,1511
CR0252,2025-05,9,144883,10189.3,1637
CR0252,2025-06,12,153894,14099.4,2152
CR0252,2025-07,8,266081,26456.4,2238
CR0252,2025-08,6,114357,17132.5,466
CR0252,2025-09,2,140823,11443.4,886
CR0252,2025-10,7,113035,10062.9,988
CR0252,2025-11,12,161012,15135.1,1600
CR0252,2025-12,7,199461,23553.3,1393
CR0253,2025-01,3,66202,6249.6,897
CR0253,2025-02,9,54807,5224.1,514
CR0253,2025-03,4,64040,6432.4,272
CR0253,2025-04,6,67244,7878.8,515
CR0253,2025-05,4,88829,11534.0,943
CR0253,2025-06,9,50686,6384.8,308
CR0253,2025-07,3,70408,6328.0,1016
CR0253,2025-08,8,68233,8034.6,824
CR0253,2025-09,5,74655,7347.4,706
CR0253,2025-10,4,71876,7435.7,892
CR0253,2025-11,5,63280,5557.6,451
CR0253,2025-12,6,68177,6599.0,877
CR0254,2025-01,4,35967,2372.9,304
CR0254,2025-02,1,41908,5440.9,585
CR0254,2025-03,0,0,0.0,0
CR0254,2025-04,3,39186,3035.7,346
CR0254,2025-05,6,33167,2976.3,376
CR0254,2025-06,5,52541,7874.0,371
CR0254,2025-07,4,47057,4758.5,232
CR0254,2025-08,1,41589,2999.3,525
CR0254,2025-09,3,67734,4893.9,831
CR0254,2025-10,0,0,0.0,0
CR0254,2025-11,3,71816,6927.8,1025
CR0254,2025-12,0,0,0.0,0
CR0255,2025-01,3,13707,1858.3,100
CR0255,2025-02,6,9978,1210.8,112
CR0255,2025-03,4,7936,879.2,115
CR0255,2025-04,6,9947,1249.9,102
CR0255,2025-05,2,10858,1497.7,53
CR0255,2025-06,3,10208,979.3,117
CR0255,2025-07,1,9645,842.0,66
CR0255,2025-08,5,5453,490.7,49
CR0255,2025-09,4,10854,1410.2,140
CR0255,2025-10,4,19693,2635.1,173
CR0255,2025-11,4,10598,748.8,117
CR0255,2025-12,3,11838,1520.6,65
CR0256,2025-01,11,42758,6282.1,370
CR0256,2025-02,0,0,0.0,0
CR0256,2025-03,5,58003,5109.8,647
CR0256,2025-04,6,48161,5474.9,279
CR0256,2025-05,6,83167,7353.2,659
CR0256,2025-06,6,86381,11392.6,826
CR0256,2025-07,3,71550,8488.3,930
CR0256,2025-08,5,73409,8702.5,416
CR0256,2025-09,4,59946,5013.4,251
CR0256,2025-10,3,118785,15927.2,1353
CR0256,2025-11,3,88879,10299.6,548
CR0256,2025-12,11,82947,9352.2,789
CR0257,2025-01,0,0,0.0,0
CR0257,2025-02,3,64652,8815.0,687
CR0257,2025-03,8,68136,8080.8,466
CR0257,2025-04,6,64271,6316.6,878
CR0257,2025-05,7,55403,6601.4,361
CR0257,2025-06,9,104054,9728.6,1155
CR0257,2025-07,5,71409,9587.0,751
CR0257,2025-08,8,92088,6247.4,1297
CR0257,2025-09,7,138747,17854.5,664
CR0257,2025-10,6,98730,11233.8,552
CR0257,2025-11,6,154241,16187.4,1999
CR0257,2025-12,3,135753,9960.3,1668
CR0258,2025-01,9,177926,12244.5,2521
CR0258,2025-02,5,225375,13301.5,903
CR0258,2025-03,7,306426,21982.7,1897
CR0258,2025-04,7,200111,25258.8,2280
CR0258,2025-05,9,314328,27915.0,3734
CR0258,2025-06,11,609120,63105.1,4631
CR0258,2025-07,5,312467,46772.0,2913
CR0258,2025-08,11,260701,26907.7,1137
CR0258,2025-09,7,378214,46396.9,3396
CR0258,2025-10,12,289425,38109.0,1174
CR0258,2025-11,9,453901,57811.0,3700
CR0258,2025-12,13,329688,28346.7,2795
CR0259,2025-01,7,161265,9871.6,1190
CR0259,2025-02,2,144760,10873.0,1692
CR0259,2025-03,5,161410,21131.7,752
CR0259,2025-04,10,177389,11982.5,1042
CR0259,2025-05,4,218603,18376.3,2803
CR0259,2025-06,3,92468,8804.6,1386
CR0259,2025-07,8,105845,8322.6,1188
CR0259,2025-08,11,127976,9976.8,987
CR0259,2025-09,5,112197,15522.2,1504
CR0259,2025-10,5,120243,11231.4,751
CR0259,2025-11,13,174685,25037.9,1780
CR0259,2025-12,10,253755,18764.3,1686
CR0260,2025-01,4,33838,5072.9,166
CR0260,2025-02,0,0,0.0,0
CR0260,2025-03,5,38682,5073.8,312
CR0260,2025-04,1,72821,10656.9,431
CR0260,2025-05,2,56814,8029.6,337
CR0260,2025-06,3,48706,3812.4,448
CR0260,2025-07,6,41253,4289.0,187
CR0260,2025-08,4,41988,4374.1,483
CR0260,2025-09,3,55611,4095.7,466
CR0260,2025-10,6,53546,5255.1,744
CR0260,2025-11,4,59227,4725.7,407
CR0260,2025-12,3,60287,6993.3,461
CR0261,2025-01,6,53201,6324.5,594
CR0261,2025-02,4,47925,4589.2,274
CR0261,2025-03,7,42174,5414.0,259
CR0261,2025-04,5,39506,3002.0,389
CR0261,2025-05,3,62327,8696.2,742
CR0261,2025-06,7,69186,5894.8,786
CR0261,2025-07,9,69250,10129.0,647
CR0261,2025-08,5,54703,3767.3,800
CR0261,2025-09,5,131167,14455.3,1313
CR0261,2025-10,6,103934,9507.7,1058
CR0261,2025-11,6,63963,9434.8,483
CR0261,2025-12,6,46949,4807.7,547
CR0262,2025-01,4,11674,1117.7,153
CR0262,2025-02,6,11568,1000.7,80
CR0262,2025-03,3,15062,1164.2,150
CR0262,2025-04,3,15426,1110.3,220
CR0262,2025-05,3,6828,817.3,55
CR0262,2025-06,1,16741,1621.6,240
CR0262,2025-07,3,11483,1121.8,157
CR0262,2025-08,3,10388,1420.9,94
CR0262,2025-09,4,9883,605.4,59
CR0262,2025-10,4,9926,1444.5,76
CR0262,2025-11,4,11544,1636.6,100
CR0262,2025-12,5,9042,632.9,109
CR0263,2025-01,4,48926,3556.9,483
CR0263,2025-02,0,0,0.0,0
CR0263,2025-03,8,23341,2953.3,332
CR0263,2025-04,4,20883,1686.6,104
CR0263,2025-05,6,41375,5103.3,215
CR0263,2025-06,0,0,0.0,0
CR0263,2025-07,3,38210,5085.6,504
CR0263,2025-08,0,0,0.0,0
CR0263,2025-09,2,38946,5567.8,358
CR0263,2025-10,1,39061,4335.8,165
CR0263,2025-11,5,43559,4229.5,214
CR0263,2025-12,5,37777,2894.1,235
CR0264,2025-01,3,12939,799.6,152
CR0264,2025-02,5,25922,3407.3,103
CR0264,2025-03,0,0,0.0,0
CR0264,2025-04,0,0,0.0,0
CR0264,2025-05,4,32463,2851.0,466
CR0264,2025-06,0,0,0.0,0
CR0264,2025-07,6,28221,3637.2,318
CR0264,2025-08,3,34671,3232.5,228
CR0264,2025-09,2,17625,1062.1,161
CR0264,2025-10,4,21282,1704.4,188
CR0264,2025-11,6,21842,1873.5,199
CR0264,2025-12,2,25707,2065.4,253
CR0265,2025-01,4,18535,1627.5,96
CR0265,2025-02,5,16141,2092.0,124
CR0265,2025-03,3,9904,632.2,53
CR0265,2025-04,1,16040,1811.0,240
CR0265,2025-05,5,16794,1279.5,192
CR0265,2025-06,3,15221,1832.4,63
CR0265,2025-07,0,0,0.0,0
CR0265,2025-08,6,17676,1560.1,79
CR0265,2025-09,5,22149,2835.6,258
CR0265,2025-10,6,10523,1574.0,128
CR0265,2025-11,2,14330,1684.8,184
CR0265,2025-12,1,22626,2578.8,287
CR0266,2025-01,5,116042,11598.4,1361
CR0266,2025-02,6,82263,10641.5,1142
CR0266,2025-03,5,79891,4709.7,974
CR0266,2025-04,6,77299,9783.2,868
CR0266,2025-05,8,91746,13218.7,1008
CR0266,2025-06,9,151150,11113.2,1251
CR0266,2025-07,0,0,0.0,0
CR0266,2025-08,9,110384,8937.2,813
CR0266,2025-09,5,103235,9108.1,819
CR0266,2025-10,7,124841,15568.4,1597
CR0266,2025-11,6,127985,16381.5,632
CR0266,2025-12,7,173344,19932.9,1894
CR0267,2025-01,4,16933,2447.8,164
CR0267,2025-02,6,15179,1208.9,192
CR0267,2025-03,7,27175,3223.5,125
CR0267,2025-04,3,16653,1205.2,175
CR0267,2025-05,6,22146,2448.8,196
CR0267,2025-06,3,15008,1344.5,183
CR0267,2025-07,1,31335,3502.0,307
CR0267,2025-08,7,19416,2540.3,259
CR0267,2025-09,2,14229,1835.4,114
CR0267,2025-10,3,15041,1354.2,91
CR0267,2025-11,2,21857,2576.7,318
CR0267,2025-12,0,0,0.0,0
CR0268,2025-01,4,14078,2070.5,174
CR0268,2025-02,2,14501,1374.9,196
CR0268,2025-03,3,15371,2212.6,223
CR0268,2025-04,0,0,0.0,0
CR0268,2025-05,0,0,0.0,0
CR0268,2025-06,6,15426,1720.8,109
CR0268,2025-07,4,10093,815.8,148
CR0268,2025-08,7,10573,1195.0,43
CR0268,2025-09,0,0,0.0,0
CR0268,2025-10,3,16828,1820.0,162
CR0268,2025-11,2,15245,2017.0,128
CR0268,2025-12,3,15983,1264.9,102
CR0269,2025-01,2,16892,1090.4,177
CR0269,2025-02,2,24821,3524.3,139
CR0269,2025-03,6,15858,1737.4,99
CR0269,2025-04,5,29631,3442.6,138
CR0269,2025-05,0,0,0.0,0
CR0269,2025-06,2,22011,2340.8,105
CR0269,2025-07,4,26740,1848.2,253
CR0269,2025-08,6,28711,3420.0,164
CR0269,2025-09,2,18861,2335.9,272
CR0269,2025-10,3,22768,1660.3,149
CR0269,2025-11,5,26225,2700.7,367
CR0269,2025-12,2,21815,1451.5,204
CR0270,2025-01,0,0,0.0,0
CR0270,2025-02,4,53524,4180.8,721
CR0270,2025-03,9,74821,4398.6,903
CR0270,2025-04,11,57602,6698.9,324
CR0270,2025-05,11,86786,6929.0,635
CR0270,2025-06,5,54559,5888.4,263
CR0270,2025-07,6,79707,8382.5,341
CR0270,2025-08,6,124834,14330.0,1796
CR0270,2025-09,2,97007,9869.1,869
CR0270,2025-10,10,71982,10161.1,791
CR0270,2025-11,8,97562,10094.2,570
CR0270,2025-12,1,125256,15188.0,550
CR0271,2025-01,0,0,0.0,0
CR0271,2025-02,0,0,0.0,0
CR0271,2025-03,4,11467,1079.0,159
CR0271,2025-04,3,22684,1902.5,172
CR0271,2025-05,0,0,0.0,0
CR0271,2025-06,2,14138,1208.9,182
CR0271,2025-07,4,15065,1757.4,130
CR0271,2025-08,0,0,0.0,0
CR0271,2025-09,5,20528,1235.2,253
CR0271,2025-10,6,18438,1797.0,199
CR0271,2025-11,7,21364,2265.8,295
CR0271,2025-12,4,25700,3285.3,287
CR0272,2025-01,0,0,0.0,0
CR0272,2025-02,7,47991,5482.5,231
CR0272,2025-03,6,66317,5881.4,450
CR0272,2025-04,7,76529,10855.3,976
CR0272,2025-05,8,86002,7086.8,728
CR0272,2025-06,6,95296,13139.3,708
CR0272,2025-07,0,0,0.0,0
CR0272,2025-08,7,137726,19783.3,743
CR0272,2025-09,4,119623,10057.3,521
CR0272,2025-10,6,103782,12256.1,1140
CR0272,2025-11,11,83634,9123.3,564
CR0272,2025-12,3,123815,7524.4,1561
CR0273,2025-01,7,253894,18566.0,1822
CR0273,2025-02,10,256381,36545.6,3413
CR0273,2025-03,7,291177,36646.7,2887
CR0273,2025-04,12,406711,59501.1,3565
CR0273,2025-05,7,308265,32228.3,3508
CR0273,2025-06,10,401573,41166.1,4280
CR0273,2025-07,7,353723,32058.0,2799
CR0273,2025-08,11,380227,28092.1,2945
CR0273,2025-09,8,283927,28612.6,4009
CR0273,2025-10,8,379955,56703.2,2202
CR0273,2025-11,4,314409,41579.7,2996
CR0273,2025-12,6,335859,37542.3,2825
CR0274,2025-01,3,35739,3957.6,212
CR0274,2025-02,0,0,0.0,0
CR0274,2025-03,5,21538,2242.2,96
CR0274,2025-04,5,31305,4169.0,308
CR0274,2025-05,2,24765,2623.0,167
CR0274,2025-06,7,29813,4369.7,237
CR0274,2025-07,5,33226,3258.1,292
CR0274,2025-08,4,24071,2811.9,292
CR0274,2025-09,1,44001,5413.8,224
CR0274,2025-10,3,36366,5191.7,290
CR0274,2025-11,0,0,0.0,0
CR0274,2025-12,5,24051,3075.0,319
CR0275,2025-01,11,140989,18333.0,1227
CR0275,2025-02,8,99223,13702.6,1433
CR0275,2025-03,5,75502,9481.8,370
CR0275,2025-04,5,148940,12695.3,966
CR0275,2025-05,6,141037,20616.7,923
CR0275,2025-06,5,93674,10965.3,822
CR0275,2025-07,3,173728,22128.4,2310
CR0275,2025-08,6,108675,10971.8,593
CR0275,2025-09,8,98420,10190.0,1092
CR0275,2025-10,7,125498,13301.8,509
CR0275,2025-11,7,140866,17513.0,1019
CR0275,2025-12,0,0,0.0,0
CR0276,2025-01,0,0,0.0,0
CR0276,2025-02,0,0,0.0,0
CR0276,2025-03,3,7387,514.8,84
CR0276,2025-04,4,8755,949.9,39
CR0276,2025-05,5,14380,1130.1,159
CR0276,2025-06,5,12920,1933.7,78
CR0276,2025-07,5,11533,1417.6,138
CR0276,2025-08,0,0,0.0,0
CR0276,2025-09,3,13590,1440.5,61
CR0276,2025-10,3,8575,960.7,111
CR0276,2025-11,4,9881,1129.0,141
CR0276,2025-12,3,14164,1013.9,100
CR0277,2025-01,8,96086,7369.8,586
CR0277,2025-02,2,88628,8533.2,563
CR0277,2025-03,5,110713,10665.0,584
CR0277,2025-04,5,143762,19622.3,1277
CR0277,2025-05,6,131584,16822.2,593
CR0277,2025-06,4,120014,15256.3,1319
CR0277,2025-07,9,134157,15274.3,1092
CR0277,2025-08,6,104632,14706.1,613
CR0277,2025-09,4,106291,9114.2,710
CR0277,2025-10,9,117458,12303.5,1566
CR0277,2025-11,5,108079,11436.6,846
CR0277,2025-12,4,132860,16452.2,791
CR0278,2025-01,3,24128,2702.1,223
CR0278,2025-02,2,24266,1735.8,248
CR0278,2025-03,0,0,0.0,0
CR0278,2025-04,4,28190,1753.7,262
CR0278,2025-05,4,20186,1570.7,261
CR0278,2025-06,4,26412,3718.0,137
CR0278,2025-07,3,37153,3751.1,415
CR0278,2025-08,5,23773,1916.1,195
CR0278,2025-09,0,0,0.0,0
CR0278,2025-10,3,43752,3525.4,251
CR0278,2025-11,3,54888,6546.3,759
CR0278,2025-12,3,27464,1890.4,205
CR0279,2025-01,12,296412,23443.8,3620
CR0279,2025-02,6,239314,14955.8,3494
CR0279,2025-03,5,234376,34325.4,2662
CR0279,2025-04,8,216330,28973.5,1597
CR0279,2025-05,8,197325,21400.6,2431
CR0279,2025-06,10,334702,23268.0,4987
CR0279,2025-07,11,256501,19524.1,1432
CR0279,2025-08,8,215160,25480.7,1730
CR0279,2025-09,13,210097,31185.2,1452
CR0279,2025-10,10,259002,21400.3,1405
CR0279,2025-11,10,301301,37092.9,3744
CR0279,2025-12,10,246080,27739.5,3086
CR0280,2025-01,8,50272,5932.9,672
CR0280,2025-02,6,70034,6036.0,430
CR0280,2025-03,5,46681,4719.0,456
CR0280,2025-04,7,125207,15713.1,874
CR0280,2025-05,6,72215,4491.3,963
CR0280,2025-06,8,81982,11125.3,905
CR0280,2025-07,0,0,0.0,0
CR0280,2025-08,6,84261,8477.1,1227
CR0280,2025-09,7,70030,8816.8,868
CR0280,2025-10,8,86547,11693.9,368
CR0280,2025-11,6,74379,9273.6,329
CR0280,2025-12,2,107913,12509.7,653
CR0281,2025-01,7,47946,5618.9,401
CR0281,2025-02,8,63601,5658.7,655
CR0281,2025-03,3,65043,8242.5,727
CR0281,2025-04,7,28973,4133.4,269
CR0281,2025-05,7,61565,6010.6,673
CR0281,2025-06,7,79007,6876.3,816
CR0281,2025-07,8,77872,10306.1,1034
CR0281,2025-08,4,67267,7141.0,612
CR0281,2025-09,9,50256,4777.1,525
CR0281,2025-10,9,56081,7449.7,715
CR0281,2025-11,5,92491,11194.0,660
CR0281,2025-12,6,71862,6066.3,455
CR0282,2025-01,3,11574,1376.5,156
CR0282,2025-02,4,8112,1008.5,101
CR0282,2025-03,3,11531,1282.3,95
CR0282,2025-04,5,12555,748.5,57
CR0282,2025-05,1,6789,695.6,60
CR0282,2025-06,8,12324,1399.4,175
CR0282,2025-07,6,6252,403.9,34
CR0282,2025-08,3,11734,930.4,100
CR0282,2025-09,2,11746,969.8,69
CR0282,2025-10,3,6772,575.8,94
CR0282,2025-11,6,10973,700.8,84
CR0282,2025-12,0,0,0.0,0
CR0283,2025-01,0,0,0.0,0
CR0283,2025-02,6,129438,18479.5,1317
CR0283,2025-03,4,112944,16479.9,554
CR0283,2025-04,4,134433,15131.1,1811
CR0283,2025-05,7,117540,6968.5,1173
CR0283,2025-06,6,113773,10401.6,517
CR0283,2025-07,5,94020,10600.3,522
CR0283,2025-08,4,183111,17170.9,956
CR0283,2025-09,7,133665,10403.1,707
CR0283,2025-10,7,212692,27480.1,3139
CR0283,2025-11,3,205821,14027.3,1628
CR0283,2025-12,5,226029,26096.2,1348
CR0284,2025-01,6,250726,32616.8,1024
CR0284,2025-02,0,0,0.0,0
CR0284,2025-03,5,101322,9459.6,1000
CR0284,2025-04,5,194666,17987.2,1408
CR0284,2025-05,0,0,0.0,0
CR0284,2025-06,6,165345,10507.1,790
CR0284,2025-07,8,220086,18208.9,1778
CR0284,2025-08,11,200453,20354.6,876
CR0284,2025-09,3,149400,14740.9,2147
CR0284,2025-10,3,255566,31700.0,3609
CR0284,2025-11,6,157356,12643.4,2187
CR0284,2025-12,3,228210,14493.1,3325
CR0285,2025-01,4,8896,579.4,70
CR0285,2025-02,0,0,0.0,0
CR0285,2025-03,2,6223,485.4,71
CR0285,2025-04,3,8502,579.6,51
CR0285,2025-05,4,8373,538.6,108
CR0285,2025-06,5,6168,521.9,43
CR0285,2025-07,3,8067,1079.9,99
CR0285,2025-08,1,10818,1151.3,153
CR0285,2025-09,6,10760,1286.5,67
CR0285,2025-10,4,8713,732.6,57
CR0285,2025-11,4,14785,2088.5,99
CR0285,2025-12,5,8165,488.0,90
CR0286,2025-01,0,0,0.0,0
CR0286,2025-02,6,23298,3178.6,192
CR0286,2025-03,5,43224,4916.1,407
CR0286,2025-04,6,17225,1228.5,127
CR0286,2025-05,2,30116,4174.5,328
CR0286,2025-06,0,0,0.0,0
CR0286,2025-07,8,29636,2876.9,371
CR0286,2025-08,2,35625,4894.6,278
CR0286,2025-09,5,23012,2759.7,121
CR0286,2025-10,3,30382,3566.4,342
CR0286,2025-11,1,24582,1857.7,300
CR0286,2025-12,5,20718,1954.0,121
CR0287,2025-01,2,27279,3029.4,172
CR0287,2025-02,0,0,0.0,0
CR0287,2025-03,7,20186,2196.2,179
CR0287,2025-04,0,0,0.0,0
CR0287,2025-05,5,24775,2444.4,235
CR0287,2025-06,6,38113,3036.1,404
CR0287,2025-07,5,27515,2566.4,195
CR0287,2025-08,4,36264,2904.9,347
CR0287,2025-09,2,32770,3663.8,244
CR0287,2025-10,4,31751,4486.0,380
CR0287,2025-11,3,23127,3251.5,149
CR0287,2025-12,2,36718,4303.0,350
CR0288,2025-01,4,38672,2596.5,156
CR0288,2025-02,5,30936,3249.1,247
CR0288,2025-03,3,38933,3608.1,168
CR0288,2025-04,0,0,0.0,0
CR0288,2025-05,6,39095,5398.7,521
CR0288,2025-06,3,33408,2448.1,160
CR0288,2025-07,2,27717,2080.6,237
CR0288,2025-08,0,0,0.0,0
CR0288,2025-09,0,0,0.0,0
CR0288,2025-10,3,34503,2190.5,456
CR0288,2025-11,1,41967,3995.7,258
CR0288,2025-12,0,0,0.0,0
CR0289,2025-01,8,914351,127292.3,10909
CR0289,2025-02,7,803461,91385.9,4957
CR0289,2025-03,13,793390,48841.1,7412
CR0289,2025-04,11,1090055,145834.4,12034
CR0289,2025-05,4,871687,71117.6,5900
CR0289,2025-06,12,764203,66589.4,9367
CR0289,2025-07,14,931129,127304.0,13147
CR0289,2025-08,7,894520,61204.0,11146
CR0289,2025-09,15,642757,56768.2,4457
CR0289,2025-10,8,832730,66244.8,5138
CR0289,2025-11,6,608953,71463.2,2786
CR0289,2025-12,7,747247,91857.8,3816
CR0290,2025-01,7,136140,16507.1,1968
CR0290,2025-02,6,103573,6337.1,1098
CR0290,2025-03,4,142620,12280.2,1974
CR0290,2025-04,5,171012,23778.4,1430
CR0290,2025-05,6,152499,9982.6,2070
CR0290,2025-06,6,150559,12856.6,1180
CR0290,2025-07,7,91376,11204.9,851
CR0290,2025-08,5,167088,20310.1,1714
CR0290,2025-09,5,171001,15565.1,825
CR0290,2025-10,9,114796,9091.1,725
CR0290,2025-11,8,126513,16271.4,841
CR0290,2025-12,5,171018,19335.8,1208
CR0291,2025-01,5,6135,653.7,51
CR0291,2025-02,6,10176,788.2,95
CR0291,2025-03,4,10500,1539.0,149
CR0291,2025-04,5,7041,527.9,36
CR0291,2025-05,0,0,0.0,0
CR0291,2025-06,0,0,0.0,0
CR0291,2025-07,4,10840,1310.6,156
CR0291,2025-08,5,8195,803.0,91
CR0291,2025-09,5,6696,493.9,45
CR0291,2025-10,3,11391,1658.5,126
CR0291,2025-11,0,0,0.0,0
CR0291,2025-12,2,10049,772.8,89
CR0292,2025-01,6,19455,1497.1,173
CR0292,2025-02,0,0,0.0,0
CR0292,2025-03,2,19880,1775.5,284
CR0292,2025-04,2,20135,2982.2,278
CR0292,2025-05,3,18641,2064.7,94
CR0292,2025-06,6,19462,2067.7,106
CR0292,2025-07,7,20017,1480.9,215
CR0292,2025-08,2,26451,3488.3,276
CR0292,2025-09,5,18504,2589.0,204
CR0292,2025-10,2,23378,2712.6,222
CR0292,2025-11,2,25467,3755.6,105
CR0292,2025-12,4,22641,2833.3,228
CR0293,2025-01,4,15243,1384.2,190
CR0293,2025-02,3,16228,1007.9,162
CR0293,2025-03,1,17788,2638.6,187
CR0293,2025-04,4,15005,1565.3,135
CR0293,2025-05,4,24200,2281.7,212
CR0293,2025-06,5,23183,2775.7,202
CR0293,2025-07,3,19058,1995.0,128
CR0293,2025-08,4,17513,2197.6,214
CR0293,2025-09,0,0,0.0,0
CR0293,2025-10,3,19373,1784.6,202
CR0293,2025-11,6,28805,1785.0,387
CR0293,2025-12,4,24154,1865.1,258
CR0294,2025-01,5,16975,2027.5,217
CR0294,2025-02,6,17661,1163.7,223
CR0294,2025-03,4,17209,2458.9,122
CR0294,2025-04,0,0,0.0,0
CR0294,2025-05,3,16452,1955.9,184
CR0294,2025-06,1,14655,1250.1,158
CR0294,2025-07,4,21675,2406.9,298
CR0294,2025-08,3,13734,1167.1,130
CR0294,2025-09,2,26137,3330.2,365
CR0294,2025-10,7,16826,1211.5,102
CR0294,2025-11,7,22525,2204.4,106
CR0294,2025-12,3,23505,3310.7,195
CR0295,2025-01,5,15320,1869.7,132
CR0295,2025-02,0,0,0.0,0
CR0295,2025-03,3,14447,1025.3,145
CR0295,2025-04,5,8804,552.4,65
CR0295,2025-05,6,12106,1544.4,172
CR0295,2025-06,4,10946,1561.3,56
CR0295,2025-07,4,11708,686.9,76
CR0295,2025-08,3,10727,1484.1,85
CR0295,2025-09,4,12611,780.5,80
CR0295,2025-10,3,10179,1478.7,81
CR0295,2025-11,3,13327,1144.3,141
CR0295,2025-12,0,0,0.0,0
CR0296,2025-01,6,105018,15304.2,1080
CR0296,2025-02,7,166860,21367.6,853
CR0296,2025-03,3,114170,9888.0,1402
CR0296,2025-04,0,0,0.0,0
CR0296,2025-05,5,149139,18295.8,1584
CR0296,2025-06,2,197000,22410.1,902
CR0296,2025-07,4,229466,21949.7,2406
CR0296,2025-08,6,220012,27149.4,2583
CR0296,2025-09,7,183477,25102.1,1001
CR0296,2025-10,12,137154,16785.2,900
CR0296,2025-11,7,319439,43042.1,2195
CR0296,2025-12,3,130653,12553.8,597
CR0297,2025-01,4,14647,2112.2,70
CR0297,2025-02,4,21067,2641.8,284
CR0297,2025-03,3,17844,2012.5,260
CR0297,2025-04,3,17396,1235.2,97
CR0297,2025-05,4,16214,1708.3,211
CR0297,2025-06,3,27584,3417.3,203
CR0297,2025-07,5,14055,869.8,60
CR0297,2025-08,4,24410,2419.0,111
CR0297,2025-09,3,24932,2702.0,350
CR0297,2025-10,3,17394,2521.1,189
CR0297,2025-11,2,12672,1468.1,133
CR0297,2025-12,5,28379,3155.4,385
CR0298,2025-01,4,45756,6296.9,250
CR0298,2025-02,7,52478,7289.6,494
CR0298,2025-03,4,47763,5974.1,385
CR0298,2025-04,12,40187,5782.4,495
CR0298,2025-05,6,44925,6669.1,212
CR0298,2025-06,2,47110,4175.5,317
CR0298,2025-07,6,50411,6155.5,748
CR0298,2025-08,3,39048,2843.5,345
CR0298,2025-09,5,59756,4192.5,817
CR0298,2025-10,8,63137,4478.5,905
CR0298,2025-11,8,48265,2913.6,456
CR0298,2025-12,4,43854,4972.0,430
CR0299,2025-01,4,47309,6699.1,260
CR0299,2025-02,3,50546,5011.7,533
CR0299,2025-03,8,31888,3793.6,211
CR0299,2025-04,8,59885,5536.6,732
CR0299,2025-05,2,28366,3233.1,195
CR0299,2025-06,5,28678,2955.1,322
CR0299,2025-07,4,43009,5001.7,592
CR0299,2025-08,8,31362,1960.9,184
CR0299,2025-09,4,36162,2851.2,430
CR0299,2025-10,4,33683,3982.8,232
CR0299,2025-11,4,60471,6725.3,842
CR0299,2025-12,0,0,0.0,0
CR0300,2025-01,3,22432,3025.8,253
CR0300,2025-02,3,28093,3687.2,150
CR0300,2025-03,2,21611,2052.6,101
CR0300,2025-04,4,23812,2479.8,160
CR0300,2025-05,0,0,0.0,0
CR0300,2025-06,0,0,0.0,0
CR0300,2025-07,1,27112,3767.5,321
CR0300,2025-08,3,42407,2939.9,390
CR0300,2025-09,0,0,0.0,0
CR0300,2025-10,3,34608,2580.7,213
CR0300,2025-11,6,31251,2542.8,414
CR0300,2025-12,7,34430,3193.1,248
