case_id,creator_id,opened_date,case_type,case_channel,resolution_hours,first_contact_resolved,satisfaction_score,case_status
SC01733,CR0627,2025-02-13,Monetization,Chat,7.0,0,5.0,Closed
SC01734,CR0627,2025-01-02,Account Access,Chat,3.3,1,5.0,Closed
SC01735,CR0627,2025-12-10,Policy Question,Phone,26.6,1,3.0,Closed
SC01736,CR0628,2025-08-28,Analytics Question,Email,,0,,Open
SC01737,CR0628,2025-07-22,Technical Issue,Email,13.2,1,4.0,Closed
SC01738,CR0629,2025-03-13,Technical Issue,Email,8.6,0,4.0,Closed
SC01739,CR0630,2025-05-06,Technical Issue,Phone,9.0,1,4.0,Closed
SC01740,CR0630,2025-07-14,Policy Question,Chat,15.8,1,4.0,Closed
SC01741,CR0631,2025-10-17,Policy Question,Email,34.1,1,3.0,Closed
SC01742,CR0631,2025-12-01,Analytics Question,Chat,4.1,1,4.0,Closed
SC01743,CR0631,2025-06-07,Technical Issue,Chat,4.7,1,5.0,Closed
SC01744,CR0631,2025-05-23,Policy Question,Phone,10.2,1,4.0,Closed
SC01745,CR0631,2025-08-01,Monetization,Chat,4.9,0,5.0,Closed
SC01746,CR0631,2025-03-17,Account Access,Phone,10.1,0,4.0,Closed
SC01747,CR0631,2025-08-12,Policy Question,Email,36.7,1,1.0,Closed
SC01748,CR0631,2025-02-02,Monetization,Email,11.2,1,5.0,Closed
SC01749,CR0631,2025-09-20,Technical Issue,Email,4.2,1,5.0,Closed
SC01750,CR0632,2025-12-08,Account Access,Email,19.4,1,4.0,Closed
SC01751,CR0633,2025-10-27,Monetization,Chat,11.9,0,4.0,Closed
SC01752,CR0633,2025-09-25,Analytics Question,Chat,13.7,1,5.0,Closed
SC01753,CR0633,2025-01-28,Policy Question,Email,11.5,1,5.0,Closed
SC01754,CR0633,2025-02-22,Account Access,Email,7.6,1,4.0,Closed
SC01755,CR0633,2025-07-24,Technical Issue,Email,27.6,1,4.0,Closed
SC01756,CR0633,2025-11-11,Policy Question,Email,3.3,0,5.0,Closed
SC01757,CR0634,2025-10-21,Monetization,Email,33.6,1,4.0,Closed
SC01758,CR0634,2025-02-18,Technical Issue,Phone,,0,,Open
SC01759,CR0634,2025-11-04,Policy Question,Chat,13.3,1,5.0,Closed
SC01760,CR0634,2025-02-24,Monetization,Chat,11.1,0,5.0,Closed
SC01761,CR0634,2025-12-27,Analytics Question,Chat,9.3,1,5.0,Closed
SC01762,CR0634,2025-07-13,Policy Question,Phone,10.2,0,4.0,Closed
SC01763,CR0637,2025-10-12,Technical Issue,Email,6.4,0,4.0,Closed
SC01764,CR0637,2025-10-01,Policy Question,Chat,16.4,1,5.0,Closed
SC01765,CR0638,2025-04-17,Monetization,Email,16.7,1,3.0,Closed
SC01766,CR0638,2025-07-04,Analytics Question,Phone,3.9,1,5.0,Closed
SC01767,CR0638,2025-02-23,Policy Question,Email,11.6,1,5.0,Closed
SC01768,CR0638,2025-09-17,Monetization,Chat,,0,,Open
SC01769,CR0638,2025-10-07,Technical Issue,Chat,10.4,1,5.0,Closed
SC01770,CR0639,2025-01-29,Analytics Question,Email,44.5,0,3.0,Closed
SC01771,CR0639,2025-03-17,Technical Issue,Email,8.6,0,4.0,Closed
SC01772,CR0641,2025-11-15,Analytics Question,Phone,22.2,1,4.0,Closed
SC01773,CR0641,2025-10-30,Technical Issue,Phone,20.1,1,5.0,Closed
SC01774,CR0641,2025-07-24,Monetization,Email,6.1,1,4.0,Closed
SC01775,CR0642,2025-11-06,Analytics Question,Chat,12.6,1,4.0,Closed
SC01776,CR0642,2025-05-27,Account Access,Email,24.9,1,4.0,Closed
SC01777,CR0643,2025-11-07,Monetization,Chat,6.8,1,5.0,Closed
SC01778,CR0643,2025-01-27,Analytics Question,Email,12.6,1,4.0,Closed
SC01779,CR0644,2025-04-20,Technical Issue,Email,5.9,1,5.0,Closed
SC01780,CR0645,2025-03-15,Technical Issue,Email,11.6,1,4.0,Closed
SC01781,CR0645,2025-02-06,Monetization,Email,15.7,0,4.0,Closed
SC01782,CR0645,2025-06-26,Policy Question,Phone,4.2,1,4.0,Closed
SC01783,CR0646,2025-04-04,Monetization,Email,57.0,1,3.0,Closed
SC01784,CR0646,2025-12-07,Analytics Question,Chat,10.5,0,5.0,Closed
SC01785,CR0647,2025-12-02,Monetization,Phone,16.6,1,5.0,Closed
SC01786,CR0647,2025-02-13,Monetization,Chat,12.8,0,5.0,Closed
SC01787,CR0647,2025-01-31,Monetization,Chat,7.4,1,5.0,Closed
SC01788,CR0648,2025-05-04,Technical Issue,Phone,,0,,Open
SC01789,CR0648,2025-10-06,Account Access,Chat,20.0,1,5.0,Closed
SC01790,CR0648,2025-01-16,Technical Issue,Email,9.1,1,4.0,Closed
SC01791,CR0648,2025-02-10,Technical Issue,Chat,17.8,1,3.0,Closed
SC01792,CR0648,2025-08-31,Account Access,Chat,13.4,1,4.0,Closed
SC01793,CR0649,2025-06-02,Monetization,Chat,13.2,1,5.0,Closed
SC01794,CR0649,2025-10-28,Monetization,Email,15.6,1,4.0,Closed
SC01795,CR0650,2025-02-11,Technical Issue,Chat,30.2,1,5.0,Closed
SC01796,CR0650,2025-06-01,Account Access,Email,13.6,0,4.0,Closed
SC01797,CR0650,2025-01-13,Policy Question,Chat,32.5,1,2.0,Closed
SC01798,CR0651,2025-08-02,Monetization,Phone,15.0,1,4.0,Closed
SC01799,CR0651,2025-11-03,Technical Issue,Chat,9.1,1,4.0,Closed
SC01800,CR0652,2025-08-15,Account Access,Phone,3.8,1,5.0,Closed
SC01801,CR0652,2025-02-27,Technical Issue,Chat,9.0,0,4.0,Closed
SC01802,CR0653,2025-07-20,Monetization,Chat,9.6,1,4.0,Closed
SC01803,CR0653,2025-07-17,Monetization,Email,10.0,0,4.0,Closed
SC01804,CR0654,2025-12-30,Account Access,Email,29.3,0,3.0,Closed
SC01805,CR0654,2025-01-22,Technical Issue,Chat,,0,,Open
SC01806,CR0654,2025-11-21,Technical Issue,Chat,8.9,0,4.0,Closed
SC01807,CR0654,2025-07-13,Technical Issue,Chat,3.0,0,4.0,Closed
SC01808,CR0656,2025-01-23,Technical Issue,Email,14.5,1,5.0,Closed
SC01809,CR0656,2025-05-22,Technical Issue,Chat,20.3,1,3.0,Closed
SC01810,CR0656,2025-07-22,Monetization,Email,13.7,0,4.0,Closed
SC01811,CR0657,2025-10-20,Technical Issue,Phone,2.9,0,5.0,Closed
SC01812,CR0657,2025-02-26,Monetization,Email,19.6,0,5.0,Closed
SC01813,CR0658,2025-11-13,Account Access,Email,,0,,Open
SC01814,CR0659,2025-04-10,Technical Issue,Email,11.5,1,4.0,Closed
SC01815,CR0660,2025-10-17,Monetization,Phone,,0,,Open
SC01816,CR0660,2025-06-09,Account Access,Chat,3.1,1,5.0,Closed
SC01817,CR0660,2025-10-06,Account Access,Email,16.0,1,4.0,Closed
SC01818,CR0660,2025-09-14,Monetization,Email,18.6,1,5.0,Closed
SC01819,CR0661,2025-06-18,Analytics Question,Email,8.9,1,5.0,Closed
SC01820,CR0661,2025-02-04,Policy Question,Chat,11.0,1,5.0,Closed
SC01821,CR0662,2025-11-15,Account Access,Email,,0,,Open
SC01822,CR0662,2025-03-27,Technical Issue,Phone,28.1,0,3.0,Closed
SC01823,CR0662,2025-07-25,Policy Question,Phone,31.7,0,3.0,Closed
SC01824,CR0663,2025-07-03,Analytics Question,Chat,12.1,1,4.0,Closed
SC01825,CR0663,2025-10-13,Monetization,Chat,18.2,1,4.0,Closed
SC01826,CR0663,2025-08-17,Policy Question,Chat,17.1,1,4.0,Closed
SC01827,CR0663,2025-11-07,Monetization,Chat,17.8,1,5.0,Closed
SC01828,CR0664,2025-08-18,Monetization,Email,4.6,1,4.0,Closed
SC01829,CR0664,2025-11-27,Analytics Question,Email,,0,,Open
SC01830,CR0664,2025-01-25,Policy Question,Chat,11.7,1,4.0,Closed
SC01831,CR0665,2025-11-23,Analytics Question,Chat,8.6,1,4.0,Closed
SC01832,CR0666,2025-01-14,Monetization,Chat,23.0,1,4.0,Closed
SC01833,CR0666,2025-10-17,Technical Issue,Chat,7.9,0,5.0,Closed
SC01834,CR0667,2025-11-12,Technical Issue,Phone,7.1,1,5.0,Closed
SC01835,CR0667,2025-11-24,Analytics Question,Phone,4.5,1,5.0,Closed
SC01836,CR0667,2025-12-26,Monetization,Email,20.2,0,3.0,Closed
SC01837,CR0667,2025-07-02,Technical Issue,Chat,10.0,1,5.0,Closed
SC01838,CR0667,2025-08-16,Technical Issue,Chat,25.6,1,4.0,Closed
SC01839,CR0667,2025-08-22,Analytics Question,Phone,9.6,0,5.0,Closed
SC01840,CR0669,2025-05-01,Policy Question,Chat,3.4,0,4.0,Closed
SC01841,CR0669,2025-03-04,Account Access,Email,9.3,1,5.0,Closed
SC01842,CR0669,2025-01-05,Technical Issue,Chat,5.0,1,5.0,Closed
SC01843,CR0669,2025-01-02,Policy Question,Phone,37.3,1,3.0,Closed
SC01844,CR0670,2025-06-03,Policy Question,Chat,8.0,1,4.0,Closed
SC01845,CR0670,2025-05-15,Analytics Question,Chat,5.4,1,5.0,Closed
SC01846,CR0671,2025-07-10,Policy Question,Phone,10.0,1,4.0,Closed
SC01847,CR0671,2025-11-22,Monetization,Email,9.3,1,5.0,Closed
SC01848,CR0671,2025-12-07,Technical Issue,Chat,4.8,0,4.0,Closed
SC01849,CR0671,2025-12-20,Account Access,Email,9.2,1,5.0,Closed
SC01850,CR0671,2025-11-04,Account Access,Email,15.8,1,4.0,Closed
SC01851,CR0672,2025-02-13,Technical Issue,Email,4.9,1,5.0,Closed
SC01852,CR0672,2025-03-13,Account Access,Chat,4.8,1,5.0,Closed
SC01853,CR0672,2025-08-27,Account Access,Email,7.0,1,4.0,Closed
SC01854,CR0672,2025-10-17,Technical Issue,Email,26.3,0,2.0,Closed
SC01855,CR0672,2025-02-05,Account Access,Email,5.9,1,4.0,Closed
SC01856,CR0673,2025-03-23,Analytics Question,Email,5.6,1,4.0,Closed
SC01857,CR0673,2025-08-08,Policy Question,Email,14.1,1,4.0,Closed
SC01858,CR0673,2025-03-04,Analytics Question,Chat,10.5,0,5.0,Closed
SC01859,CR0673,2025-02-02,Monetization,Chat,,0,,Open
SC01860,CR0673,2025-09-27,Policy Question,Phone,,0,,Open
SC01861,CR0673,2025-05-22,Policy Question,Email,10.9,0,3.0,Closed
SC01862,CR0673,2025-02-18,Monetization,Phone,34.0,1,2.0,Closed
SC01863,CR0674,2025-05-16,Account Access,Email,2.4,1,4.0,Closed
SC01864,CR0674,2025-05-06,Monetization,Chat,9.1,0,4.0,Closed
SC01865,CR0674,2025-10-18,Technical Issue,Chat,11.2,1,4.0,Closed
SC01866,CR0674,2025-06-01,Account Access,Phone,5.2,1,5.0,Closed
SC01867,CR0675,2025-01-06,Policy Question,Chat,9.2,0,3.0,Closed
SC01868,CR0675,2025-09-09,Analytics Question,Chat,12.0,0,5.0,Closed
SC01869,CR0675,2025-03-03,Monetization,Chat,19.0,1,4.0,Closed
SC01870,CR0675,2025-05-20,Monetization,Chat,2.2,1,5.0,Closed
SC01871,CR0675,2025-04-20,Account Access,Email,5.7,0,5.0,Closed
SC01872,CR0675,2025-01-07,Account Access,Chat,4.4,1,5.0,Closed
SC01873,CR0676,2025-01-29,Technical Issue,Chat,3.3,0,5.0,Closed
SC01874,CR0676,2025-01-07,Monetization,Email,7.7,1,5.0,Closed
SC01875,CR0677,2025-10-04,Analytics Question,Email,5.5,0,4.0,Closed
SC01876,CR0677,2025-07-09,Monetization,Email,2.5,0,5.0,Closed
SC01877,CR0677,2025-01-03,Account Access,Email,6.2,1,4.0,Closed
SC01878,CR0677,2025-02-06,Technical Issue,Chat,10.4,1,4.0,Closed
SC01879,CR0677,2025-11-23,Analytics Question,Email,6.7,1,5.0,Closed
SC01880,CR0677,2025-01-16,Policy Question,Phone,12.8,1,4.0,Closed
SC01881,CR0678,2025-01-20,Monetization,Chat,18.5,1,3.0,Closed
SC01882,CR0678,2025-04-16,Policy Question,Chat,15.0,1,4.0,Closed
SC01883,CR0678,2025-07-14,Analytics Question,Phone,11.1,1,5.0,Closed
SC01884,CR0678,2025-05-17,Policy Question,Email,17.8,1,4.0,Closed
SC01885,CR0678,2025-12-16,Monetization,Phone,5.5,1,4.0,Closed
SC01886,CR0678,2025-07-21,Policy Question,Phone,24.6,1,5.0,Closed
SC01887,CR0679,2025-06-12,Analytics Question,Phone,,0,,Open
SC01888,CR0680,2025-04-13,Account Access,Email,,0,,Open
SC01889,CR0680,2025-08-14,Technical Issue,Chat,15.3,1,5.0,Closed
SC01890,CR0680,2025-06-14,Monetization,Phone,23.9,1,5.0,Closed
SC01891,CR0680,2025-05-23,Monetization,Phone,15.6,0,5.0,Closed
SC01892,CR0681,2025-06-05,Technical Issue,Email,7.7,1,5.0,Closed
SC01893,CR0681,2025-06-15,Monetization,Email,28.3,0,4.0,Closed
SC01894,CR0681,2025-04-20,Technical Issue,Chat,4.4,1,5.0,Closed
SC01895,CR0683,2025-03-09,Technical Issue,Email,4.3,1,5.0,Closed
SC01896,CR0683,2025-12-14,Policy Question,Chat,18.7,1,4.0,Closed
SC01897,CR0684,2025-07-05,Technical Issue,Email,47.9,1,3.0,Closed
SC01898,CR0685,2025-08-22,Technical Issue,Chat,6.4,1,4.0,Closed
SC01899,CR0685,2025-08-13,Monetization,Chat,2.3,0,5.0,Closed
SC01900,CR0685,2025-05-01,Policy Question,Email,,0,,Open
SC01901,CR0686,2025-08-21,Technical Issue,Email,9.4,1,4.0,Closed
SC01902,CR0686,2025-08-15,Account Access,Chat,4.2,1,5.0,Closed
SC01903,CR0686,2025-11-04,Technical Issue,Phone,11.8,1,4.0,Closed
SC01904,CR0688,2025-03-27,Technical Issue,Phone,16.7,1,3.0,Closed
SC01905,CR0688,2025-03-10,Account Access,Chat,17.6,0,4.0,Closed
SC01906,CR0688,2025-03-04,Policy Question,Email,30.6,1,3.0,Closed
SC01907,CR0688,2025-04-01,Technical Issue,Phone,20.1,1,4.0,Closed
SC01908,CR0688,2025-08-26,Technical Issue,Chat,17.0,1,3.0,Closed
SC01909,CR0688,2025-10-08,Technical Issue,Phone,19.0,1,3.0,Closed
SC01910,CR0689,2025-01-13,Analytics Question,Email,19.1,1,4.0,Closed
SC01911,CR0689,2025-04-11,Policy Question,Email,7.7,1,5.0,Closed
SC01912,CR0689,2025-03-23,Monetization,Chat,27.9,1,4.0,Closed
SC01913,CR0690,2025-08-01,Monetization,Chat,2.7,1,5.0,Closed
SC01914,CR0690,2025-05-09,Monetization,Chat,12.5,0,5.0,Closed
SC01915,CR0691,2025-04-03,Monetization,Phone,17.0,0,4.0,Closed
SC01916,CR0691,2025-09-24,Policy Question,Chat,9.5,1,5.0,Closed
SC01917,CR0691,2025-02-25,Account Access,Chat,11.4,1,5.0,Closed
SC01918,CR0691,2025-02-04,Policy Question,Phone,13.2,0,4.0,Closed
SC01919,CR0692,2025-03-20,Technical Issue,Email,14.8,1,5.0,Closed
SC01920,CR0692,2025-01-11,Technical Issue,Chat,27.8,0,3.0,Closed
SC01921,CR0692,2025-02-23,Technical Issue,Chat,8.3,1,4.0,Closed
SC01922,CR0693,2025-03-18,Technical Issue,Chat,11.9,0,4.0,Closed
SC01923,CR0694,2025-04-18,Policy Question,Email,6.8,1,5.0,Closed
SC01924,CR0695,2025-09-07,Analytics Question,Chat,8.1,1,5.0,Closed
SC01925,CR0696,2025-12-10,Policy Question,Email,,0,,Open
SC01926,CR0696,2025-01-02,Account Access,Chat,12.5,1,4.0,Closed
SC01927,CR0696,2025-02-06,Monetization,Chat,4.4,0,4.0,Closed
SC01928,CR0696,2025-01-02,Technical Issue,Email,11.3,0,4.0,Closed
SC01929,CR0697,2025-07-28,Policy Question,Phone,7.8,1,5.0,Closed
SC01930,CR0698,2025-07-30,Technical Issue,Email,6.7,1,5.0,Closed
SC01931,CR0698,2025-12-10,Analytics Question,Email,1.8,0,5.0,Closed
SC01932,CR0699,2025-08-09,Policy Question,Chat,5.1,1,5.0,Closed
SC01933,CR0700,2025-07-05,Policy Question,Chat,10.0,1,4.0,Closed
SC01934,CR0700,2025-07-06,Monetization,Chat,9.9,1,4.0,Closed
SC01935,CR0700,2025-11-16,Technical Issue,Email,26.7,1,4.0,Closed
SC01936,CR0700,2025-04-18,Monetization,Email,13.9,0,3.0,Closed
SC01937,CR0701,2025-11-08,Monetization,Chat,28.6,0,4.0,Closed
SC01938,CR0701,2025-04-06,Policy Question,Email,55.0,1,1.0,Closed
SC01939,CR0702,2025-08-08,Policy Question,Email,12.2,0,4.0,Closed
SC01940,CR0703,2025-03-23,Policy Question,Email,26.3,1,4.0,Closed
SC01941,CR0703,2025-10-18,Monetization,Email,33.5,1,3.0,Closed
SC01942,CR0703,2025-01-31,Technical Issue,Phone,12.8,1,5.0,Closed
SC01943,CR0704,2025-06-09,Policy Question,Chat,11.8,1,4.0,Closed
SC01944,CR0705,2025-08-04,Account Access,Chat,4.5,1,5.0,Closed
SC01945,CR0705,2025-12-02,Technical Issue,Email,11.7,0,4.0,Closed
SC01946,CR0705,2025-02-16,Technical Issue,Phone,10.3,0,5.0,Closed
SC01947,CR0705,2025-02-14,Policy Question,Phone,19.3,1,4.0,Closed
SC01948,CR0706,2025-06-27,Technical Issue,Chat,3.6,0,5.0,Closed
SC01949,CR0707,2025-02-06,Technical Issue,Chat,6.9,0,5.0,Closed
SC01950,CR0707,2025-03-14,Policy Question,Chat,28.1,1,3.0,Closed
SC01951,CR0708,2025-06-09,Policy Question,Chat,,0,,Open
SC01952,CR0708,2025-06-02,Monetization,Chat,6.8,1,5.0,Closed
SC01953,CR0708,2025-06-14,Policy Question,Chat,71.3,0,1.0,Closed
SC01954,CR0708,2025-01-11,Monetization,Email,8.1,0,5.0,Closed
SC01955,CR0708,2025-05-27,Account Access,Phone,6.2,1,5.0,Closed
SC01956,CR0709,2025-11-02,Policy Question,Chat,9.5,1,5.0,Closed
SC01957,CR0709,2025-11-23,Account Access,Email,14.0,1,4.0,Closed
SC01958,CR0709,2025-02-12,Technical Issue,Phone,,0,,Open
SC01959,CR0709,2025-03-20,Policy Question,Email,12.8,1,5.0,Closed
SC01960,CR0709,2025-01-12,Analytics Question,Chat,5.9,1,4.0,Closed
SC01961,CR0709,2025-07-06,Technical Issue,Phone,12.9,0,4.0,Closed
SC01962,CR0709,2025-10-24,Technical Issue,Chat,14.5,1,4.0,Closed
SC01963,CR0710,2025-04-23,Monetization,Chat,20.0,0,3.0,Closed
SC01964,CR0710,2025-02-12,Analytics Question,Email,7.3,0,5.0,Closed
SC01965,CR0710,2025-11-27,Monetization,Email,16.9,1,5.0,Closed
SC01966,CR0710,2025-08-17,Policy Question,Phone,14.8,1,4.0,Closed
SC01967,CR0710,2025-09-09,Policy Question,Phone,2.2,1,5.0,Closed
SC01968,CR0711,2025-01-19,Account Access,Phone,4.9,0,5.0,Closed
SC01969,CR0711,2025-12-07,Monetization,Phone,11.6,1,4.0,Closed
SC01970,CR0711,2025-12-02,Analytics Question,Chat,22.4,1,4.0,Closed
SC01971,CR0712,2025-02-02,Technical Issue,Phone,20.2,1,4.0,Closed
SC01972,CR0712,2025-11-04,Monetization,Phone,29.4,0,5.0,Closed
SC01973,CR0713,2025-01-04,Analytics Question,Email,5.1,0,4.0,Closed
SC01974,CR0715,2025-07-17,Monetization,Email,17.9,0,4.0,Closed
SC01975,CR0715,2025-12-25,Technical Issue,Chat,,0,,Open
SC01976,CR0715,2025-09-21,Analytics Question,Phone,4.0,0,4.0,Closed
SC01977,CR0715,2025-06-29,Policy Question,Email,8.0,1,5.0,Closed
SC01978,CR0717,2025-10-02,Analytics Question,Chat,9.6,1,4.0,Closed
SC01979,CR0717,2025-06-07,Analytics Question,Phone,,0,,Open
SC01980,CR0718,2025-07-05,Policy Question,Email,9.6,1,5.0,Closed
SC01981,CR0718,2025-06-04,Account Access,Chat,6.5,1,5.0,Closed
SC01982,CR0719,2025-08-11,Technical Issue,Chat,25.1,0,2.0,Closed
SC01983,CR0719,2025-04-08,Technical Issue,Email,17.3,1,4.0,Closed
SC01984,CR0719,2025-09-02,Analytics Question,Chat,16.1,1,5.0,Closed
SC01985,CR0719,2025-08-29,Account Access,Email,11.2,0,4.0,Closed
SC01986,CR0719,2025-09-22,Monetization,Email,27.5,0,4.0,Closed
SC01987,CR0720,2025-01-12,Technical Issue,Phone,13.0,1,4.0,Closed
SC01988,CR0720,2025-11-13,Analytics Question,Email,5.7,0,5.0,Closed
SC01989,CR0721,2025-03-06,Account Access,Email,6.8,1,5.0,Closed
SC01990,CR0722,2025-10-20,Monetization,Phone,15.5,0,5.0,Closed
SC01991,CR0722,2025-01-24,Policy Question,Email,21.5,1,3.0,Closed
SC01992,CR0722,2025-10-27,Monetization,Email,,0,,Open
SC01993,CR0722,2025-08-23,Analytics Question,Phone,5.6,0,3.0,Closed
SC01994,CR0723,2025-01-18,Account Access,Chat,9.9,0,4.0,Closed
SC01995,CR0723,2025-11-27,Technical Issue,Email,6.2,1,5.0,Closed
SC01996,CR0723,2025-03-07,Policy Question,Email,4.8,0,5.0,Closed
SC01997,CR0723,2025-05-24,Policy Question,Phone,7.9,1,5.0,Closed
SC01998,CR0723,2025-09-27,Monetization,Email,,0,,Open
SC01999,CR0723,2025-12-01,Monetization,Chat,6.8,1,5.0,Closed
SC02000,CR0723,2025-11-14,Policy Question,Email,24.8,1,2.0,Closed
SC02001,CR0723,2025-02-12,Technical Issue,Chat,3.0,0,4.0,Closed
SC02002,CR0724,2025-11-09,Technical Issue,Chat,9.4,1,5.0,Closed
SC02003,CR0725,2025-01-13,Analytics Question,Email,3.0,1,5.0,Closed
SC02004,CR0725,2025-09-26,Monetization,Chat,4.9,1,5.0,Closed
SC02005,CR0725,2025-03-26,Technical Issue,Phone,42.0,1,3.0,Closed
SC02006,CR0725,2025-03-28,Technical Issue,Email,,0,,Open
SC02007,CR0726,2025-11-06,Monetization,Chat,13.6,0,5.0,Closed
SC02008,CR0726,2025-09-06,Technical Issue,Chat,2.8,1,5.0,Closed
SC02009,CR0727,2025-07-20,Monetization,Phone,3.6,1,4.0,Closed
SC02010,CR0727,2025-09-14,Monetization,Chat,14.8,1,3.0,Closed
SC02011,CR0728,2025-06-04,Technical Issue,Phone,22.8,1,4.0,Closed
SC02012,CR0728,2025-06-06,Technical Issue,Chat,,0,,Open
SC02013,CR0728,2025-09-03,Account Access,Chat,13.3,0,5.0,Closed
SC02014,CR0729,2025-03-07,Monetization,Phone,,0,,Open
SC02015,CR0729,2025-11-27,Account Access,Chat,11.1,1,3.0,Closed
SC02016,CR0729,2025-03-17,Policy Question,Phone,21.4,1,4.0,Closed
SC02017,CR0729,2025-04-26,Analytics Question,Chat,4.9,0,5.0,Closed
SC02018,CR0729,2025-05-05,Technical Issue,Email,20.9,0,5.0,Closed
SC02019,CR0730,2025-11-05,Analytics Question,Chat,10.9,1,4.0,Closed
SC02020,CR0730,2025-09-23,Policy Question,Phone,18.2,1,3.0,Closed
SC02021,CR0730,2025-05-27,Monetization,Chat,28.9,1,5.0,Closed
SC02022,CR0730,2025-03-07,Policy Question,Email,36.9,1,4.0,Closed
SC02023,CR0730,2025-03-04,Technical Issue,Email,24.3,1,3.0,Closed
SC02024,CR0731,2025-03-31,Policy Question,Chat,13.6,0,3.0,Closed
SC02025,CR0731,2025-03-10,Account Access,Chat,18.1,0,4.0,Closed
SC02026,CR0731,2025-07-25,Analytics Question,Phone,16.5,0,5.0,Closed
SC02027,CR0731,2025-01-04,Technical Issue,Chat,6.7,0,5.0,Closed
SC02028,CR0732,2025-06-17,Monetization,Chat,16.9,1,4.0,Closed
SC02029,CR0732,2025-07-05,Monetization,Email,12.1,0,4.0,Closed
SC02030,CR0732,2025-10-24,Technical Issue,Phone,4.7,1,5.0,Closed
SC02031,CR0733,2025-06-29,Monetization,Chat,12.5,1,4.0,Closed
SC02032,CR0733,2025-11-03,Policy Question,Chat,41.3,1,4.0,Closed
SC02033,CR0734,2025-09-17,Analytics Question,Chat,5.1,0,5.0,Closed
SC02034,CR0734,2025-06-26,Analytics Question,Email,8.6,0,5.0,Closed
SC02035,CR0734,2025-02-12,Monetization,Chat,19.9,1,4.0,Closed
SC02036,CR0735,2025-01-04,Policy Question,Chat,12.3,1,5.0,Closed
SC02037,CR0735,2025-08-11,Technical Issue,Email,16.5,1,4.0,Closed
SC02038,CR0735,2025-10-28,Policy Question,Email,9.1,1,4.0,Closed
SC02039,CR0736,2025-03-12,Technical Issue,Chat,17.3,1,5.0,Closed
SC02040,CR0736,2025-01-13,Account Access,Email,7.3,1,5.0,Closed
SC02041,CR0736,2025-08-20,Monetization,Email,35.5,0,3.0,Closed
SC02042,CR0736,2025-06-23,Technical Issue,Chat,11.7,1,5.0,Closed
SC02043,CR0737,2025-04-08,Technical Issue,Email,7.1,0,5.0,Closed
SC02044,CR0738,2025-11-07,Technical Issue,Chat,9.4,1,4.0,Closed
SC02045,CR0738,2025-07-23,Technical Issue,Chat,4.9,1,4.0,Closed
SC02046,CR0738,2025-11-04,Monetization,Phone,19.1,1,4.0,Closed
SC02047,CR0739,2025-09-11,Account Access,Chat,17.8,1,4.0,Closed
SC02048,CR0740,2025-11-23,Account Access,Email,21.5,1,4.0,Closed
SC02049,CR0740,2025-03-16,Analytics Question,Chat,1.9,1,4.0,Closed
SC02050,CR0741,2025-03-08,Policy Question,Email,4.8,1,5.0,Closed
SC02051,CR0741,2025-10-01,Technical Issue,Email,12.4,1,4.0,Closed
SC02052,CR0741,2025-03-14,Analytics Question,Email,20.7,0,3.0,Closed
SC02053,CR0741,2025-05-13,Account Access,Email,22.1,0,4.0,Closed
SC02054,CR0742,2025-05-10,Analytics Question,Email,,0,,Open
SC02055,CR0743,2025-05-13,Technical Issue,Phone,7.6,0,4.0,Closed
SC02056,CR0744,2025-07-17,Analytics Question,Chat,6.7,0,5.0,Closed
SC02057,CR0744,2025-01-07,Analytics Question,Phone,5.3,1,5.0,Closed
SC02058,CR0744,2025-02-06,Technical Issue,Phone,10.7,1,4.0,Closed
SC02059,CR0745,2025-11-03,Analytics Question,Phone,7.2,1,5.0,Closed
SC02060,CR0745,2025-02-24,Account Access,Phone,6.0,1,5.0,Closed
SC02061,CR0746,2025-11-18,Analytics Question,Phone,3.2,1,5.0,Closed
SC02062,CR0746,2025-06-28,Policy Question,Chat,,0,,Open
SC02063,CR0746,2025-04-01,Technical Issue,Chat,4.4,0,4.0,Closed
SC02064,CR0747,2025-07-15,Analytics Question,Phone,3.5,0,5.0,Closed
SC02065,CR0747,2025-05-17,Policy Question,Chat,38.2,1,4.0,Closed
SC02066,CR0748,2025-07-12,Account Access,Chat,20.4,1,3.0,Closed
SC02067,CR0748,2025-11-10,Policy Question,Email,3.5,1,5.0,Closed
SC02068,CR0748,2025-10-26,Policy Question,Chat,4.0,0,5.0,Closed
SC02069,CR0748,2025-01-16,Account Access,Email,14.3,0,3.0,Closed
SC02070,CR0748,2025-12-02,Monetization,Email,7.1,0,5.0,Closed
SC02071,CR0748,2025-03-22,Monetization,Chat,6.4,1,5.0,Closed
SC02072,CR0749,2025-06-12,Monetization,Chat,7.4,1,5.0,Closed
SC02073,CR0749,2025-10-30,Analytics Question,Phone,14.1,1,5.0,Closed
SC02074,CR0749,2025-02-13,Policy Question,Chat,19.3,1,4.0,Closed
SC02075,CR0749,2025-01-31,Monetization,Email,63.5,1,1.0,Closed
SC02076,CR0750,2025-03-19,Analytics Question,Phone,8.9,1,4.0,Closed
